mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8
0.05246024023695401,7.8954695471684735,0.10951738540665554,0.0006995250495539992,7.897541076593698,46.77079215290727,70.63762284113004,0.5403633826479552,2.3387512311613308,4.982475568639161,68.91080284553786,1.7542150982078843,42649.967536368116,10.234375,16.57280263321889,336.47422074579157,5.28125,8
-0.18419489859232804,7.870649387056764,0.02507548812419564,-0.2107002020560333,7.8757078242336105,44.00404721647839,68.10551718059895,0.5237196591984263,2.4725722660200407,4.6706204708559,72.94379432794393,1.6473926245344475,38901.28796999133,7.171875,14.02824244422055,325.2303544180722,2.234375,8
-0.1516903710942586,8.599671770866454,-0.0013401163595842455,-0.2047670436867638,8.604162659116755,48.10592270275244,84.1970812417311,0.5007785872252025,2.498632572356112,4.764885011215731,80.83699189462419,1.5338676727448504,60861.595759216034,9.890625,14.817435179615353,291.74490740505985,6.53125,8
0.016965534797145385,8.15168667562551,-0.050767036508947615,-0.007483250174323691,8.152301588448342,48.15692757753335,76.38097469809627,0.5308613253484078,2.3129262172640033,4.702906068812962,82.23691423393763,1.8556863462521802,42952.304111092635,10.859375,15.889967227079227,279.5042112411587,8.109375,8
-0.3809536512448321,9.27434297739282,0.06223674429271452,-0.17465048773145705,9.283911794225794,51.57040944546042,97.42205677712533,0.5157806433154384,2.5021137682795893,4.644934735641529,103.9984573346644,1.7809552408145635,53363.030985194215,8.296875,14.143849815294699,294.80678316703256,5.75,8
-0.23094568828542936,9.205102431435611,0.009884795390967205,-0.3222103158060288,9.209489487639214,49.94117356732416,94.87426478040784,0.49531114217341116,2.6257662512930176,4.69333893006387,90.13968908913616,1.6955606340641942,56193.03008625091,9.09375,14.648742292870807,298.35020165654595,3.1875,8
0.2775023183808363,9.317889148953164,-0.03233998603429885,-0.2647471241495545,9.325468966646387,51.551477270453454,100.50963768918068,0.48381132344313604,2.6227075773000483,4.689183730491497,103.898402573176,1.5851178483776456,70371.11510942434,9.34375,14.112123817679159,276.4045839357505,4.578125,8
0.06023060860522387,9.08420225647807,0.008533501995462435,-0.20974221324830208,9.087698333246069,51.033026579722275,96.46800805777609,0.5170166507912884,2.391030574549658,4.808318080192399,96.20237750646254,1.8476241654180552,61263.0873046817,10.203125,15.527759461626792,295.5991049631475,7.015625,8
0.11568746455346084,7.857302264035569,-0.17547912996611478,-0.1203747726386238,7.859347326782349,44.16228056190947,73.88352630919819,0.4865639844509767,2.4802424615520167,4.888539240499189,79.77888782028894,1.719484208077631,44552.76100766505,10.328125,15.054859583517656,248.4825126277025,8.671875,8
-0.0008554592165649774,7.7968549661020665,-0.07304728033635594,-0.12572661001743685,7.798735675709895,43.23892545625482,73.76376867995361,0.4743028578898578,2.504909540907576,4.771995624355088,73.50790005123481,1.7198345561050379,46651.736844412546,9.8125,14.546444879192956,243.15733072958415,6.921875,8
-0.31030679984819565,7.433265289539288,-0.1162477457535345,-0.13517236848823533,7.441421112022911,41.3029645296574,66.3446296278787,0.47794278324146455,2.473342987359426,4.81232939182832,56.520105513541,1.677517355429103,38248.90387931771,10.328125,15.338984584543367,261.2416619485672,6.71875,8
0.15288691331679322,7.7049288101427065,-0.12576382212668114,-0.180172470708043,7.708925152772424,43.158833334713236,70.54762321135254,0.4668901006575735,2.4356897141282006,4.528499706164031,70.3114068930273,1.7681355040458924,37871.63637907987,10.421875,14.134930273793435,226.83715810973348,6.84375,8
0.014375654905011047,6.842559034845055,0.010230019087507446,0.0839225761176134,6.844987032035707,40.37533226157552,54.62512812372972,0.47277570010240805,2.515593890731519,4.875293319905016,44.3938112865476,1.6949120849240347,33810.062205986775,10.203125,15.143403999626692,264.96363883200524,6.109375,8
-0.18508767885378247,6.946384201024806,-0.03544117712540746,0.04581606296395211,6.9517055844067706,40.135488667576546,56.59841958077936,0.47413643674322986,2.4423820738099944,4.737093839493385,51.59337855665054,1.665316644870817,39508.91503634639,11.34375,15.049027696164853,221.80089004795246,7.625,8
0.09514651976787183,8.688406201072198,-0.18132946650911205,-0.005466672402459398,8.690950611333813,50.859355219722815,92.84691826546323,0.4364167307030158,2.698296509770032,4.600695832931845,96.71270193668012,1.7167199977698075,51701.65211778071,10.265625,13.467154174087197,207.84829695897903,6.46875,8
0.2570822398517625,8.810591561962482,-0.1706045114322219,0.1609948075768281,8.815385920521269,52.350079254702315,94.33298046339118,0.43190087339813665,2.6400714554078704,4.705808305260019,90.02016610455699,1.6895787614314801,54486.01184302133,9.8125,13.299676357543737,211.32944194447512,5.90625,8
0.07682173275303415,5.890559540569553,-0.14020748087722745,-0.24184583891089442,5.893463292601025,32.143636509823125,38.59047696598216,0.48409955632204144,2.50053814484654,4.649202296459826,41.876475322200214,1.655103767923156,21388.03934594183,6.109375,12.497607820342635,266.217674436886,2.140625,8
-0.42755311323152967,6.113608419309225,-0.09635854891906734,-0.2587583682215961,6.130258884510782,33.68343420953355,41.371638424740766,0.4636230651438908,2.5904322583253054,4.714459201296142,40.56983600028693,1.6187036304841356,24478.408725190147,6.609375,12.820060017520865,261.1438662214926,2.25,8
-0.5476093194336663,6.427603031666616,-0.04495613552122809,-0.31122977064013857,6.452699063336309,34.53488853106628,47.69667075253985,0.47485583304719126,2.5629344664753524,4.788514243360648,48.09457311248753,1.6497034541749303,30466.140162421176,8.953125,14.027541266246388,251.23502787767507,5.984375,8
0.1368004319630416,6.633621586626076,-0.09336390092438729,-0.2987953888173698,6.635699143522765,36.58723329214675,49.75260716228096,0.46839568372302237,2.5830278927882686,4.7625845769643815,45.981201473757295,1.6916058069039945,30825.632384166223,9.4375,14.251868890494048,255.7671225980709,6.4375,8
0.26693919196924565,7.012195232169676,0.053478847000795415,0.4640460711655314,7.018910103421617,43.7472983508306,54.52059036836573,0.4623495150265681,2.524846810406914,4.720416494475395,58.89419042539255,1.6832324692074676,33457.30893429337,8.59375,13.05950222817114,239.19704006211776,4.109375,8
-0.3377810658801929,7.083159865743548,-0.01316176118617337,0.31215542546276726,7.093513180860257,43.35323700130809,56.65811008584836,0.4579331035325744,2.56831213167972,4.656256404807032,59.358533064197566,1.6821402896187791,33282.16596541804,8.84375,13.090849311624586,230.56929192796858,6.25,8
-0.3711880043008537,6.0450749004841136,0.12292224353135163,0.05953433960603966,6.0576712837602615,36.034460674961785,40.8475015228847,0.5174995415791313,2.2973321847918853,4.980113812769582,39.613463347434305,1.7836862971654992,25633.959124197405,10.875,15.848618658266483,269.8219922074436,5.984375,8
0.1174494520408563,6.210859402769768,0.013386809425969579,0.13980174059925982,6.213352397546835,38.08135441663436,42.29420823672199,0.5073124234466193,2.366010953781641,4.934329603228377,41.24248475659029,1.7162033305881306,27760.4422041037,7.84375,13.92670052807405,268.3464272812497,3.25,8
-0.015826036461737303,5.990047104688489,-0.011651376601569455,-0.15960191651180564,5.992558221718953,33.28350176257974,40.63763192093966,0.5270256269608196,2.2455962818226536,5.206054215616477,35.40294079284997,1.7958801240219124,27667.574914404257,10.734375,16.496184472854516,296.25169509383323,4.15625,8
0.022691707485362436,7.3061780415484305,-0.08611429349058776,0.032648984426524245,7.310002922290731,41.69428155199977,63.40481014970653,0.47798697099166504,2.449364687933733,4.69407848578593,67.46842696497407,1.7768193274481443,35316.11129555428,9.6875,14.138486823520775,249.09751028349942,6.34375,8
-0.28584240572916236,7.653395163350945,-0.06958185982971174,-0.09793307369943605,7.659922201090503,42.50757793997016,68.45696810821586,0.4588816303453259,2.5280596558076085,4.623149421135375,68.5174177285086,1.6515579509305118,51526.86978482351,9.234375,13.647875405531767,229.9773817071286,5.984375,8
-0.02685822571530859,6.842094768120735,-0.07601842843798909,-0.11202506519032987,6.843971784411399,37.499047975681464,52.60419399744273,0.4699727284695388,2.39931633929759,4.748326478162556,46.9578834588992,1.8129157398113973,31003.13108740138,9.4375,13.814308418913615,234.04727103116394,4.78125,8
-0.674534645400301,8.230233452619002,-0.008072791351321586,0.6382584591931991,8.260500554848113,52.33055795975284,84.4301635624517,0.46470761702039837,2.4373893824442616,4.433446566806302,88.3982458317074,1.7619193189522373,45771.681453054,11.0625,14.694988145053923,201.24545189063727,8.5,8
