mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,5,5
0.034979213210512575,5.669568650671185,0.23597889592783833,-0.10439800006623881,5.708791670506462,30.221775837064538,36.296825468205945,0.5276033523235335,2.3851054686131015,4.731515073545956,37.48629906252227,1.8036565752652738,10605.71654756083,9.390625,16.040869218551517,341.4087061371504,4.796875,5,5
-0.39885787144751983,4.338307166994929,0.033680351325109305,0.009054753516893083,4.418213066051178,23.43690361215078,21.14475074603577,0.5691770192774485,2.188447408604487,4.738946052253271,20.867117706961967,1.8011818406870266,6900.58644391651,9.0625,16.237955295117967,362.1649991354976,2.875,5,5
0.29674407893884874,5.537044267258288,0.32103870839861587,0.15965716002676444,5.60287810747664,30.034211538528478,33.31231131510342,0.5233310888367179,2.3440755174347156,4.785456680149236,28.495887896405247,1.72791445498702,9891.704091498526,9.53125,16.86412258743828,371.9913741298294,3.421875,5,5
-0.13694297172038106,5.843723211981362,0.1650970416930386,-0.10625410279009583,5.884827667415636,30.57175500403641,37.52238721007584,0.49294251327720384,2.542978208326594,4.325144911036872,48.05460023691984,1.7642152646709726,10424.535013022076,6.953125,12.691505158275582,263.92315594284827,3.34375,5,5
0.04498744928357645,4.109244396845224,-0.05553435154485764,0.04413020426221862,4.170364678658783,22.950628300209708,18.39183829664202,0.6588925267913768,1.9123049505071015,5.110919629274937,17.702411875144108,1.867827415646361,6282.8362366601805,12.125,20.847956351652805,468.9917671724898,6.578125,5,5
0.09043604757338149,5.166501426100743,-0.10562797166867031,-0.0814723236699169,5.208652850620766,26.861613588998303,30.22563238901443,0.4936409290716557,2.471259953507267,4.440494865889443,35.00461653611252,1.6749604207150695,9482.660794377438,8.203125,13.747228555368855,302.24415947801054,4.234375,5,5
0.9675308701463353,5.6938769046554984,0.31242281581394116,0.31166420940665096,5.805570597374159,31.206790868640706,37.780700008092666,0.5130294315997773,2.428443013394158,4.516756439618977,32.98653293407259,1.6078305917999787,13489.415374570995,7.296875,14.494932316797513,346.1931751102534,4.234375,5,5
-0.6338722070033016,7.751094291628248,0.1218917324246177,0.9556485714538125,7.801806832745653,44.37905607184967,62.447002149410544,0.37536521198651496,3.249152096476703,4.5314042644460635,34.919459133711,1.2470502721012238,19317.148092156276,6.96875,14.104049222185102,325.2052021285882,2.34375,5,5
0.42061993697266614,7.625723195251731,0.07994808364074982,0.4510542517636949,7.6665626861873974,42.139596687963454,59.23234204435708,0.4446741167164663,2.844711690949628,4.423859477783716,65.03909267833457,1.4273735081344872,19151.877720923396,7.234375,12.65279008575139,267.2373534379323,4.1875,5,5
0.24590094435120932,8.002264488769299,0.12817747001976182,-0.18817595364329553,8.023994884466847,41.12346463594333,64.38731007492656,0.3840058809079368,3.240645765128197,3.4614188149261187,77.63190200576263,1.1501178787874793,19090.764398988005,2.890625,7.370187218604995,193.5680237394715,2.140625,5,5
0.6424975594531324,6.559048887097838,-0.0406249727897265,-0.1405812661421547,6.6287827675588,35.20401350656913,47.550691907067005,0.8143044117247079,1.66330895160228,4.338333602979391,55.60260614546975,2.017271862142791,14386.831039124976,20.296875,24.170327456762923,530.3643446831154,31.234375,5,5
-0.19599227703098962,6.490646685712769,-0.015855699344231106,-0.14570298096506606,6.545400640312926,35.2482555016246,45.34063274852784,0.8455201180971333,1.5993401104533806,4.295936634349822,47.63620912704306,1.7533343682439702,19873.747588710117,21.515625,26.54443249695307,629.6674227785661,32.40625,5,5
0.31717251728493323,6.5252015909067005,-0.04188209668908914,-0.38764564220698994,6.551603687361849,34.03267583816211,44.29095784176141,0.9031539273947892,1.4772218299194166,4.283845891390027,39.89313424296072,2.0785264314926564,14442.432328886895,33.9375,33.677052502470595,615.6011784602499,54.546875,5,5
0.42436979746788456,7.136276305732209,-0.08881169952109352,-0.1723980404088175,7.172974479636622,39.33341158998103,54.47689079896654,0.8978398011796036,1.5046093445372632,4.14510524401287,50.61130834511105,2.0497168964453127,15674.66334855996,30.546875,31.7897112097923,577.7231597072748,51.828125,5,5
-0.7502489185749247,11.85498695707607,0.25112626389294046,0.9214833681814146,11.89745791299729,73.92722913572617,147.29948138923018,0.5860636610517125,2.2510386634690507,4.0950473677369095,188.17856197839077,1.50188596550224,44961.429615865374,5.28125,12.815039240544003,354.9905899476904,4.515625,5,5
0.04084138464392069,7.432289051203008,-0.15362479298067333,0.02296968671623656,7.45440663378843,41.83053869245775,56.85061680392515,0.7460512971409003,1.7778797674779974,4.162389453354494,65.41773946353285,1.7545873351670067,18087.57679858502,7.203125,20.725804786003806,594.9474162604049,28.59375,5,5
0.2875722993728842,11.56543697028116,-0.5303211586643805,0.5651703908498775,11.600637372024877,60.23876526160208,137.5494266740141,0.5014202831687572,2.6048041852455075,3.4900948472646256,127.52945242359806,1.2792273371414,46198.98708739752,2.21875,11.067555704473378,376.98974449973923,1.03125,5,5
0.2663383820185683,9.17498807885702,0.32597235811509795,0.3371952831455426,9.199644353201677,52.60407530772008,86.03865894394022,0.6561759160408693,2.002150707777763,4.034320933057156,89.03814618760556,1.58659783544584,36694.05408551329,5.703125,17.090876382000637,498.1833195463182,2.78125,5,5
-0.9315506789511506,8.236747284106768,-0.15658150424136996,0.0526737521457156,8.31235714912144,45.40097490769969,70.54303757720469,0.7018796217949649,1.8615706179098888,4.720758045371133,72.46053145271154,1.6012194337389518,32621.59344608925,10.109375,20.978292819361815,546.8009677488219,22.203125,5,5
-0.08582074187009417,6.135944780460123,0.003393193995471902,-0.26001087753352825,6.168416183644159,31.980462131893958,39.358675541473204,0.7510381118101666,1.7402373587099775,4.682414917814477,43.166628921951244,1.9671742017086762,13111.469001649639,13.21875,22.41663756278904,526.2874560077195,23.40625,5,5
0.23709923015419831,5.305877869651657,-0.09249100085925063,-0.13547920975351319,5.343803670777243,27.462777662977338,30.65783045814864,0.5418382478559809,2.344134112637681,4.454902526849977,33.33015261840011,1.741016184032601,9243.11199038924,6.578125,13.993053843211746,321.6710989646539,2.234375,5,5
0.1606705963286353,5.828483788257463,-0.2023400281437025,-0.23603594200272743,5.867520989794082,29.10480361530734,37.83093141549114,0.4598277044764643,2.7983050609117743,4.105414177314003,42.047724382493044,1.3229988948112956,17722.242069881995,5.046875,11.565948331349631,276.8783569792494,2.828125,5,5
-0.6521876774227926,9.037865182935715,-0.0982394427581396,0.10386525676526531,9.092983840295672,49.44715769911683,97.48356880674567,0.42303262552994947,2.8330921450446325,4.098665564824478,137.49862253634072,1.5518272314706734,33189.288173068235,8.109375,11.30069704453934,171.48315783442294,7.25,5,5
0.27113543260553724,8.163605136994647,0.22081284192749337,0.5638010711544637,8.1964193798158,50.41237474202481,73.45678247652623,0.6207241262126819,2.246862645611002,4.894182944776115,40.03995861349483,1.841416345422799,24799.6646205501,9.21875,17.8103051068144,442.66096860186974,3.390625,5,5
-1.995297013978262,10.448145972429485,-0.04466519411082851,0.35967146203697486,10.663689556663357,55.46177848633859,120.87448469331119,0.35670783774303516,3.5348152874948098,3.356192355098339,83.8196156800677,1.0312644738455123,54433.82552604148,2.125,7.333748010082614,194.560470718505,1.625,5,5
0.018922499406224882,4.8049836616987065,0.032633361897311045,-0.0780275296953277,4.878690774765172,25.734935676993125,25.855298319325804,0.5800896092039645,2.094471953474359,4.881856106308535,28.068376013781805,1.8680701219772466,8416.383208667967,11.21875,17.02119995777194,313.1127833350844,6.359375,5,5
0.3864901996443719,5.351986485796098,0.09499624194866577,-0.29962441243078164,5.390234464397578,26.97815033845804,32.464470519603644,0.5163244410297666,2.4298488563394787,4.511119169231217,30.822175491713406,1.7714978728913335,9627.556383395555,9.09375,14.959675504975765,323.34520248686306,3.25,5,5
0.019631239492986702,4.718913765506809,-0.23196491759736945,0.10510579883140006,4.76088379272169,25.86142809114654,24.57746959046656,0.607112116566848,1.977023891479949,4.914051734804411,22.30787951991783,1.816597728094386,8374.49505261496,11.125,17.668064196769016,354.2400749409158,4.078125,5,5
0.35293799574041396,6.583902898775068,0.010537402942583783,0.11794618621675365,6.6341810133647385,37.16013072809378,46.790882422081076,0.5736787884235907,2.2871508329616237,4.611004999761883,51.528800812248086,1.8947410636691706,13878.699258939214,9.359375,16.677547250048207,390.63061837377364,3.734375,5,5
0.3874097382526732,7.149843766704254,0.049127741137882826,0.00767989979115434,7.186557306444655,40.91577903038194,53.8751229432934,0.4540807130422763,2.7467264389895387,4.013030445420054,51.84686031917619,1.3911261597976974,16517.613441835583,2.5625,10.884859313624313,302.8076172127483,1.109375,5,5
-0.13021228104804317,5.080027325517648,-0.06366780384115335,-0.10053024158187204,5.111689814892956,27.212989025758596,28.28613386124596,0.5762699499106301,2.1024392270374137,5.007577904009338,28.406346767747685,1.8640292689467128,8639.051091462226,13.28125,19.642281050967004,397.3378932254808,5.6875,5,5
0.011820181138332112,5.047873282205847,0.17504526634707504,-0.16470357167623992,5.080566282213264,26.187815735678072,27.984073321371042,0.600462580526813,2.1227705342215017,4.826827715864301,30.878070429667222,1.7921922383414435,9701.184732432805,12.765625,18.431892771333413,363.48341343862717,5.828125,5,5
